"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"17",1000,0.1,0,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"18",1000,0.1,0,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"19",1000,0.1,0,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"20",1000,0.1,0,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"21",1000,0.1,0.1,1,10,2000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",1000,0.1,0.1,0,20,2000,1000,1000,1000,1000,1100,1100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1000
"23",1000,0.1,0.1,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1100,1100
"24",1000,0.1,0.1,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1000
"25",1000,0.1,0.1,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1100,1100,1000,1000,1100,1100
"26",1000,0.1,0.1,0,60,2000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000
"27",1000,0.1,0.1,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1100,1100,1000,1000,1000,1000,1100
"28",1000,0.1,0.1,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1000,1000,1000,0,0,0,0,0,0,0,0,0
"29",1000,0.1,0.1,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1100,1100,1000,1000,1000,1000
"30",1000,0.1,0.1,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1100,1100,1000,1000,1000,1000,1000,1000
"31",1000,0.1,0.2,0,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1000
"32",1000,0.1,0.2,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1200,1200,1400,0,0,0,0,0
"33",1000,0.1,0.2,0,30,2000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1000,1200
"34",1000,0.1,0.2,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000
"35",1000,0.1,0.2,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
"36",1000,0.1,0.2,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"37",1000,0.1,0.2,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0
"38",1000,0.1,0.2,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1000,1000,1000,0,0
"39",1000,0.1,0.2,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1000,1000,1000,1200,1200
"40",1000,0.1,0.2,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200
"41",1000,0.1,0.3,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0
"42",1000,0.1,0.3,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1300,1600,0,0,0,0
"43",1000,0.1,0.3,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1300,1000,1300,1300,1600
"44",1000,0.1,0.3,0,40,2000,1000,1000,1000,1000,1300,1300,1000,1000,1300,1300,1000,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000
"45",1000,0.1,0.3,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1300,1300,1000,1300,1300,1000,1300,1300,1000,1000,1000,1000,1000,1000
"46",1000,0.1,0.3,1,60,2000,1000,1000,1000,1000,1300,1300,1000,1000,1000,1300,1000,1000,1000,0,0,0,0,0,0,0,0
"47",1000,0.1,0.3,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
"48",1000,0.1,0.3,1,80,2000,1000,1000,1000,1000,1000,1300,1300,1000,1000,1000,1300,1000,1000,1000,0,0,0,0,0,0,0
"49",1000,0.1,0.3,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"50",1000,0.1,0.3,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0
"51",1000,0.1,0.4,0,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"52",1000,0.1,0.4,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1000,1400,1400,1800,0,0,0
"53",1000,0.1,0.4,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"54",1000,0.1,0.4,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1000,1400,1400,1000
"55",1000,0.1,0.4,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1000,1400,1400,1000,1000,1000,1000
"56",1000,0.1,0.4,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
"57",1000,0.1,0.4,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"58",1000,0.1,0.4,0,80,2000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1000,1000,1000,1000,1400,1400,1000,1000,1000,1000,1000
"59",1000,0.1,0.4,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"60",1000,0.1,0.4,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"61",1000,0.1,0.5,1,10,2000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",1000,0.1,0.5,1,20,2000,1000,1000,1000,1000,1000,1000,1500,1500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
"63",1000,0.1,0.5,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
"64",1000,0.1,0.5,0,40,2000,1000,1000,1000,1000,1500,1500,1000,1000,1000,1000,1500,1500,1000,1000,1000,1000,1000,1000,1000,1000,1500
"65",1000,0.1,0.5,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1500,1000,1000,1000,1000,1000,1000,1500,1500,1000
"66",1000,0.1,0.5,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1500,2000,0,0,0,0,0,0,0,0,0,0
"67",1000,0.1,0.5,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1500,1000,1000,1000,1000,1000,1000,1000,1500,1500,1000,1500
"68",1000,0.1,0.5,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1500,2000,0,0,0
"69",1000,0.1,0.5,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1500,1000,1500
"70",1000,0.1,0.5,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"71",1000,0.1,0.6,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1600,2200,0,0,0,0,0,0,0,0,0,0
"72",1000,0.1,0.6,1,20,2000,1000,1000,1000,1000,1600,1600,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",1000,0.1,0.6,0,30,2000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000
"74",1000,0.1,0.6,1,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,2200,0,0,0,0
"75",1000,0.1,0.6,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,2200,0,0,0,0,0,0
"76",1000,0.1,0.6,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,1000,1000,1000,1000,1600
"77",1000,0.1,0.6,1,70,2000,1000,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,2200,0,0,0,0,0,0,0,0,0
"78",1000,0.1,0.6,0,80,2000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,1000,1000,1000,1000,1000
"79",1000,0.1,0.6,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,2200,0,0,0,0,0,0,0,0
"80",1000,0.1,0.6,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1600,1000,1600,1600,1000,1000
"81",1000,0.1,0.7,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"82",1000,0.1,0.7,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,1700,1000,1700,1700
"83",1000,0.1,0.7,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1700,1700,2400,0,0,0,0,0,0,0,0,0,0
"84",1000,0.1,0.7,1,40,2000,1000,1000,1000,1000,1000,1000,1700,1700,1000,1700,1700,2400,0,0,0,0,0,0,0,0,0
"85",1000,0.1,0.7,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,1700,2400,0,0,0,0,0,0,0,0,0
"86",1000,0.1,0.7,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,1700,1000,1700,1700,1000,1700,1700,2400,0
"87",1000,0.1,0.7,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1700,1700,1000,1700,1700,1000,1000,1000,1700,1700,1000,1700,1700,2400
"88",1000,0.1,0.7,1,80,2000,1000,1000,1000,1000,1700,1700,1000,1700,1700,2400,0,0,0,0,0,0,0,0,0,0,0
"89",1000,0.1,0.7,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,1700
"90",1000,0.1,0.7,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1700,1700,2400,0,0,0,0,0,0,0,0,0,0
"91",1000,0.1,0.8,0,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800
"92",1000,0.1,0.8,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,2600,0,0,0,0,0
"93",1000,0.1,0.8,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000
"94",1000,0.1,0.8,1,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,2600,0,0,0,0,0,0,0
"95",1000,0.1,0.8,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"96",1000,0.1,0.8,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,3400,1000,1000,1000,1000,1000,1000,1000
"97",1000,0.1,0.8,0,70,2000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000
"98",1000,0.1,0.8,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0
"99",1000,0.1,0.8,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"100",1000,0.1,0.8,0,100,2000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1000,1000
"101",1000,0.1,0.9,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0
"102",1000,0.1,0.9,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000,1000,1000,1000,1900,1000,1900
"103",1000,0.1,0.9,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1000,1000,1000
"104",1000,0.1,0.9,1,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1900,1900,2800,0,0,0,0
"105",1000,0.1,0.9,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1900
"106",1000,0.1,0.9,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0
"107",1000,0.1,0.9,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1900,1900,2800,0,0,0,0,0
"108",1000,0.1,0.9,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1900,2800,0,0,0,0
"109",1000,0.1,0.9,0,90,2000,1000,1000,1000,1000,1000,1000,1900,1900,1000,1900,1900,1000,1000,1000,1000,1000,1900,1900,1000,1900,1900
"110",1000,0.1,0.9,1,100,2000,1000,1000,1000,1000,1900,1900,1000,1900,1900,2800,0,0,0,0,0,0,0,0,0,0,0
"111",1000,0.1,1,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0
"112",1000,0.1,1,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"113",1000,0.1,1,1,30,2000,1000,1000,1000,1000,2000,2000,1000,1000,2000,1000,1000,1000,0,0,0,0,0,0,0,0,0
"114",1000,0.1,1,0,40,2000,1000,1000,1000,1000,1000,1000,1000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000
"115",1000,0.1,1,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"116",1000,0.1,1,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,3000,0,0,0,0,0,0
"117",1000,0.1,1,0,70,2000,1000,1000,1000,1000,1000,1000,2000,2000,1000,1000,1000,1000,1000,2000,2000,1000,1000,1000,1000,1000,1000
"118",1000,0.1,1,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"119",1000,0.1,1,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,3000,0,0,0,0,0
"120",1000,0.1,1,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,1000,2000,2000,3000,0,0,0,0,0,0
"121",1000,0.2,0,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0
"122",1000,0.2,0,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"123",1000,0.2,0,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"124",1000,0.2,0,1,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0
"125",1000,0.2,0,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"126",1000,0.2,0,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"127",1000,0.2,0,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
"128",1000,0.2,0,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"129",1000,0.2,0,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"130",1000,0.2,0,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"131",1000,0.2,0.1,1,10,2000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",1000,0.2,0.1,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1100,1100,1000,1000,1100,1100
"133",1000,0.2,0.1,1,30,2000,1000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1000,0.2,0.1,1,40,2000,1000,1000,1000,1000,1000,1000,1100,1100,1000,1100,1100,1000,1100,1100,1000,1000,1100,1100,1200,0,0
"135",1000,0.2,0.1,1,50,2000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",1000,0.2,0.1,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0,0
"137",1000,0.2,0.1,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0
"138",1000,0.2,0.1,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0,0,0
"139",1000,0.2,0.1,1,90,2000,1000,1000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0,0,0,0
"140",1000,0.2,0.1,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1200,0,0,0,0,0,0,0,0,0
"141",1000,0.2,0.2,1,10,2000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000,1200,1200,1400,0,0
"142",1000,0.2,0.2,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0,0
"143",1000,0.2,0.2,1,30,2000,1000,1000,1000,1000,1200,1200,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0
"144",1000,0.2,0.2,1,40,2000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1200,1200,1000,1200,1200,1400,0,0,0,0,0,0
"145",1000,0.2,0.2,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0,0
"146",1000,0.2,0.2,0,60,2000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1200,1200,1000,1000,1000,1000,1000,1000,1000,1200,1200
"147",1000,0.2,0.2,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0
"148",1000,0.2,0.2,1,80,2000,1000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0
"149",1000,0.2,0.2,1,90,2000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0,0
"150",1000,0.2,0.2,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0
"151",1000,0.2,0.3,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1300,1600,0,0,0,0,0,0,0,0,0
"152",1000,0.2,0.3,1,20,2000,1000,1000,1000,1000,1000,1300,1300,1000,1300,1300,1600,0,0,0,0,0,0,0,0,0,0
"153",1000,0.2,0.3,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1300,1600,0,0,0,0,0,0,0
"154",1000,0.2,0.3,1,40,2000,1000,1000,1000,1000,1300,1300,1000,1000,1000,1000,1000,1300,1300,1000,1300,1300,1600,0,0,0,0
"155",1000,0.2,0.3,1,50,2000,1000,1000,1000,1000,1300,1300,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",1000,0.2,0.3,1,60,2000,1000,1000,1000,1000,1300,1000,1000,1300,1300,1600,0,0,0,0,0,0,0,0,0,0,0
"157",1000,0.2,0.3,1,70,2000,1000,1000,1000,1000,1000,1000,1300,1300,1600,0,0,0,0,0,0,0,0,0,0,0,0
"158",1000,0.2,0.3,1,80,2000,1000,1000,1000,1000,1000,1000,1300,1300,1000,1300,1300,1000,1000,1000,1300,1300,1600,0,0,0,0
"159",1000,0.2,0.3,1,90,2000,1000,1000,1000,1000,1300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"160",1000,0.2,0.3,1,100,2000,1000,1000,1000,1000,1300,1000,1000,1000,1000,1300,1300,1600,0,0,0,0,0,0,0,0,0
"161",1000,0.2,0.4,1,10,2000,1000,1000,1000,1000,1000,1400,1800,1800,2200,0,0,0,0,0,0,0,0,0,0,0,0
"162",1000,0.2,0.4,1,20,2000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1800,0,0,0,0,0,0,0,0,0
"163",1000,0.2,0.4,1,30,2000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1800,0,0,0,0,0,0,0,0,0,0
"164",1000,0.2,0.4,1,40,2000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1000,1400,1400,1800,0,0,0,0,0,0,0
"165",1000,0.2,0.4,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1800,0,0,0,0,0,0,0,0
"166",1000,0.2,0.4,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1800,0,0,0,0,0,0,0,0,0,0
"167",1000,0.2,0.4,1,70,2000,1000,1000,1000,1000,1400,1000,1000,1000,1000,1400,1400,1800,0,0,0,0,0,0,0,0,0
"168",1000,0.2,0.4,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1800,0,0,0,0,0,0,0
"169",1000,0.2,0.4,1,90,2000,1000,1000,1000,1000,1000,1400,1400,1000,1400,1400,1800,0,0,0,0,0,0,0,0,0,0
"170",1000,0.2,0.4,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1400,1800,0,0,0,0,0,0,0,0,0
"171",1000,0.2,0.5,1,10,2000,1000,1000,1000,1000,1500,1000,1000,1500,1500,2000,0,0,0,0,0,0,0,0,0,0,0
"172",1000,0.2,0.5,1,20,2000,1000,1000,1000,1000,1500,1500,1000,1500,1500,2000,0,0,0,0,0,0,0,0,0,0,0
"173",1000,0.2,0.5,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1500,2000,0,0,0,0,0,0,0,0,0
"174",1000,0.2,0.5,1,40,2000,1000,1000,1000,1000,1500,1500,1000,1500,1500,2000,0,0,0,0,0,0,0,0,0,0,0
"175",1000,0.2,0.5,1,50,2000,1000,1000,1000,1000,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",1000,0.2,0.5,1,60,2000,1000,1000,1000,1000,1500,1500,1000,1000,1500,1500,1000,1500,1500,1000,1500,1500,2000,0,0,0,0
"177",1000,0.2,0.5,1,70,2000,1000,1000,1000,1000,1500,1500,1000,1000,1000,1000,1500,1500,2000,0,0,0,0,0,0,0,0
