"memory","budget","ratio","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
1,1000,0.7,0,0,1,96,2000,1000,25,12,71,12,12,12,13,100,12,12,12,12,12,12,12,12,12,0,0,0
1,1000,0.7,0,0,1,98,2000,1000,23,12,12,37,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0
1,1000,0.7,0,0,1,100,2000,1000,17,76,12,12,12,58,12,12,12,12,12,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,2,2000,1000,22,11,11,11,100,11,11,11,100,11,11,11,11,11,11,11,11,11,0,0
1,1000,0.8,0,0,0,4,2000,1000,26,11,11,100,11,11,11,11,11,22,11,100,11,11,11,90,11,11,11,11
1,1000,0.8,0,0,0,6,2000,1000,16,90,11,11,11,11,11,83,11,11,50,11,11,38,11,11,11,100,11,11
1,1000,0.8,0,0,1,8,2000,1000,19,11,52,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,10,2000,1000,21,34,11,11,11,11,11,55,11,11,11,11,11,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,12,2000,1000,20,11,11,11,71,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,14,2000,1000,20,58,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,16,2000,1000,19,27,11,47,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,18,2000,1000,21,11,11,11,11,11,11,100,11,11,90,11,11,11,11,11,11,100,11,11
1,1000,0.8,0,0,1,20,2000,1000,18,76,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,22,2000,1000,18,11,22,11,33,11,11,100,11,11,50,11,11,11,11,11,0,0,0,0
1,1000,0.8,0,0,0,24,2000,1000,22,31,11,11,76,11,11,11,11,11,11,11,20,33,11,11,100,11,11,66
1,1000,0.8,0,0,1,26,2000,1000,15,83,11,11,11,11,100,11,11,11,11,11,11,11,11,11,0,0,0,0
1,1000,0.8,0,0,0,28,2000,1000,16,11,14,100,11,11,40,11,11,11,62,11,11,11,11,100,11,11,62,11
1,1000,0.8,0,0,1,30,2000,1000,19,66,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,32,2000,1000,20,47,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,34,2000,1000,27,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,36,2000,1000,26,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,38,2000,1000,15,11,83,11,11,27,11,100,11,11,11,11,11,26,11,34,11,11,11,11
1,1000,0.8,0,0,1,40,2000,1000,20,21,11,76,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,42,2000,1000,24,11,11,76,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,44,2000,1000,19,50,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,46,2000,1000,19,58,11,11,11,100,11,11,11,90,11,11,11,19,58,11,11,11,11,0
1,1000,0.8,0,0,1,48,2000,1000,16,11,11,27,11,18,38,11,11,11,11,11,11,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,50,2000,1000,20,38,11,11,11,100,11,11,11,11,11,13,100,11,11,11,76,11,11,11
1,1000,0.8,0,0,1,52,2000,1000,27,11,71,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,54,2000,1000,22,18,11,11,100,11,11,11,100,11,11,11,11,90,11,11,19,100,11,11
1,1000,0.8,0,0,0,56,2000,1000,18,11,38,11,11,11,38,11,11,11,50,11,11,11,71,11,11,11,11,11
1,1000,0.8,0,0,1,58,2000,1000,18,76,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,60,2000,1000,19,11,11,11,11,11,11,100,11,11,100,11,11,100,11,11,11,15,76,11
1,1000,0.8,0,0,1,62,2000,1000,21,11,52,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,64,2000,1000,18,71,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,66,2000,1000,18,76,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,68,2000,1000,20,30,11,11,11,100,11,11,11,11,11,11,11,11,11,11,11,71,11,11
1,1000,0.8,0,0,0,70,2000,1000,22,11,11,11,11,90,11,11,11,100,11,11,11,11,11,11,83,11,11,11
1,1000,0.8,0,0,1,72,2000,1000,20,11,45,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,74,2000,1000,20,11,11,11,11,11,52,11,11,100,11,11,11,76,11,11,58,11,11,11
1,1000,0.8,0,0,1,76,2000,1000,25,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,78,2000,1000,21,58,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,80,2000,1000,17,50,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,82,2000,1000,32,11,11,11,40,11,11,43,11,11,11,11,11,11,11,0,0,0,0,0
1,1000,0.8,0,0,1,84,2000,1000,18,58,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,86,2000,1000,20,11,32,11,11,11,100,11,25,45,11,11,11,11,11,0,0,0,0,0
1,1000,0.8,0,0,1,88,2000,1000,19,38,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,90,2000,1000,17,55,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,0,92,2000,1000,21,11,11,11,11,11,52,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1000,0.8,0,0,1,94,2000,1000,30,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,96,2000,1000,20,11,11,11,11,43,11,11,11,11,11,11,0,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,98,2000,1000,22,11,100,11,11,11,26,43,11,11,11,11,11,0,0,0,0,0,0,0
1,1000,0.8,0,0,1,100,2000,1000,20,37,11,11,11,90,11,11,11,11,11,11,11,11,0,0,0,0,0,0
1,1000,0.9,0,0,0,2,2000,1000,20,10,10,71,10,10,10,10,100,10,10,10,90,10,10,10,10,26,10,58
1,1000,0.9,0,0,1,4,2000,1000,15,83,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,1,6,2000,1000,20,10,55,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,0,8,2000,1000,18,10,100,10,10,12,100,10,10,10,10,100,10,34,10,10,14,90,10,10
1,1000,0.9,0,0,1,10,2000,1000,16,10,17,58,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,0,12,2000,1000,15,71,10,10,10,55,10,10,10,10,66,10,10,47,10,10,47,10,10,10
1,1000,0.9,0,0,0,14,2000,1000,16,33,10,10,62,10,10,10,83,10,10,10,100,10,10,100,10,10,10,90
1,1000,0.9,0,0,0,16,2000,1000,19,10,10,10,10,10,52,10,10,10,10,10,100,10,10,10,38,10,10,55
1,1000,0.9,0,0,1,18,2000,1000,18,43,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,0,20,2000,1000,22,10,10,100,10,10,10,10,100,10,10,83,10,10,10,62,10,10,45,10
1,1000,0.9,0,0,1,22,2000,1000,15,10,21,62,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,0,24,2000,1000,22,10,20,76,10,10,10,76,10,10,10,10,100,10,10,10,31,52,10,10
1,1000,0.9,0,0,0,26,2000,1000,23,10,10,10,100,10,10,10,10,83,10,10,10,10,100,10,10,100,10,14
1,1000,0.9,0,0,1,28,2000,1000,16,10,52,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,1,30,2000,1000,19,10,100,10,10,100,10,10,24,66,10,10,10,10,10,0,0,0,0,0
1,1000,0.9,0,0,0,32,2000,1000,16,10,10,12,100,10,10,10,10,100,10,10,100,10,10,47,21,38,10,38
1,1000,0.9,0,0,1,34,2000,1000,29,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1000,0.9,0,0,0,36,2000,1000,17,52,10,10,16,100,10,40,10,10,10,100,10,10,100,10,10,47,10,10
1,1000,0.9,0,0,0,38,2000,1000,18,10,10,100,10,10,10,66,10,10,10,10,100,10,58,10,10,10,10,100
